Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_hashed,Price_Encrypted,RAM_Size_Enc
Lenovo,2.171693398462365,32,512,16.617602836479314,4.10414985667907,18277.152535880618,da85c4e3bec9bcd4f394714a885c96eb3a68f95bd751f1968ed1ae8cc04ef5e9,gAAAAABoI2Y2Mnkiz2EAOOTsD4kFHpooTU84ZHTYU6CTyO_U5MM9lviHuNoH0Zk6A-At1fNRMbwvu_B5Bd4uKVM2kzNFHyMaLFTu4OESAJUPZpXom3KYKVc=,gAAAAABoI2Y2ika0lVuO_3fdKAukU8RcnsSPG9am3HiGReWkSgaEdmmRDoEBx6nP3nKis-tPDR6ELQUhueck_BUcN_f1NWbI1A==
Acer,2.854085536652168,32,512,14.251940449338596,2.34032245131175,18464.505286084324,8fa670019c0cbc8141690ca6edf5d5f6efbbdc8e18431f61a414a0c3d9729386,gAAAAABoI2Y2iqbYdrEphvqF7xEJE1HVPINCCclwB6JOHaSPBnBKObMQzaKzwg8Q83Rnh-AVQnPJX4AbzY-LZYAKxUQJB-KDbFRz9PGXdBnn1Rw871qWbWQ=,gAAAAABoI2Y2WNLoYvi3x9wnto81q6pRs2QqXGu1WPZ9oDHgZ5vyTIz12JvInJPkCTkL1HvJdJ-YoH1qqXQXRsnjBHHuxmm3tQ==
Asus,3.083695549565368,16,512,16.63790906776105,4.990727655768066,17376.019528331424,53cd195505013db4c2da078245bef9abe5b1680a681d2227a21c0f47ea8ab166,gAAAAABoI2Y2iO9J0xSaEAJsANkLdFky54bdb-8ist7bp8xXNZ_z4-1so1-5ZYi487bSulD4vhOp2kZOywg-O2ZcjgITB6-7zghdf5rPrcstUcJ97W1DvxM=,gAAAAABoI2Y2sFyEBhImC76ftzy5ztxd2JT7QUggj2rWhQ1YAT5O5hlNPUbGoJXQA8psgGKeiG7tG4o5bIJ162XRWQ4jGpVwQg==
Acer,2.1447192135830058,32,512,12.322902160839824,2.550357203450688,17980.79592868101,30db1fea4bbaf691eeede9aa133fd03d121f4ef81d58d65a0317a7dd25649877,gAAAAABoI2Y29qyg6nH1OEN0pl21ANW1AHd862sFwuPm6Gmi-v1_HeEyZv2tZBMm1a8eFe10NFkZejH0eIE63ug4tbA-lV0iESf-4DGi-Wg8dnvRkxS3EpY=,gAAAAABoI2Y2WbflSyjRvX-DmHcvRqFWV7nIgAsvYm_eraONS2sZ1CfWUjPraIt32C2fTQgVSBMoZoJxc_J3Gs1UMO89PY-WdA==
Lenovo,1.8483901851820603,8,1000,15.35435546218462,3.7824255882693727,31389.46524464816,a140505c9f07714592b9ea38abebd8c5f23fb6dc39fc6f86c93569a1412f4789,gAAAAABoI2Y2CGqtQLSp1Ok0AjPoGaQL4nfRpFLayrMGa0CapV-ZehLdN9FuK0L08iTvW6VFrWBmxpcRU0jvjVwmnvgEo3rmfWgn9mXnHq8_CxmxQki9S6I=,gAAAAABoI2Y2kdNqCYWeRHkD4dcy3nzFWtJqkj32NxqRi8eqSEbdzyq5ETRxb1eUKVUyX-K122cqAGOXdXBOWQa1e50VQ3KQgw==
Lenovo,3.587325591998248,8,1000,14.703494125092355,3.234123714237768,31772.920990386385,84c126297263f9595bfbccaeae45754cbd16faa57665a259c09dbd58a4f39c60,gAAAAABoI2Y2Q-fIH3Y7GIwI4OwW61Tl3R-sz9k-YCP686pn6kbdlVFebhpDLwIF2pcyMJ8C6A9XHZyQGoVQuuv8mq7owRWK7OMqWs5TicoBKbG_BFzFv78=,gAAAAABoI2Y2k5LtcucLM0T6Upt_3VQJ_4mkHcji8mdWNYlCx6-mgBuKgXy0mt9MtSoBx_uTALqFHDF7awsFXLiJhmQBDb8H2g==
Asus,3.96100545175888,16,1000,15.43644937898787,2.379159267217001,32342.70586240376,2d7fc2f4dbb7f84e9b72a1b8ae591871d7c3180cff9ba54d09d3f7b29c421fbd,gAAAAABoI2Y2VSeIw6lS5PLifaJZhWCekwdv1UiKVb4OyodIPkfnjV5wUOgTjJubbS4VBijt29NPfrFH9Ge5f5yURZaHd7YMIHvhOBljMkG1ez9pgFe1_Y4=,gAAAAABoI2Y2IO54K3GNodUgm3hR6rVvduqyrYiQFmaKP9fdCgpGUL5U3bHnrZJ0PM2CbLN3yDP-OuQweRias6KbJCm4ypvfTQ==
HP,2.8142254557567146,4,256,12.28800718383522,2.08353172273224,8995.589695902025,a71c8cbb6be166755d8a34be4b7b387639936c57ab096604d2778b93189081d7,gAAAAABoI2Y2btp6RYd5FVHPt1L0c_duXSubB0akyerM7HPfQX4KTDgQEyNk3vQKTrs8_dPDho1b9BJ71ey_vjST2HdQsa5uus89YtcmJRomYqQW02yj-ww=,gAAAAABoI2Y2jo3CAsuzZshYDnqc08wLg8ezZuAARfb1qbY5oeaKzdSgWpAZahB-RGONL-IRyj-427wEs1E7zF4MrQGiynFkzg==
HP,1.9291982146207587,8,1000,14.989967097426645,3.8681968468785,31299.78946813345,bf4919328f2866afc36083b61668004311877df9cf0818117da67d9a842499d6,gAAAAABoI2Y2dUhfgb4rPCPiFsLWL7pbwgmZITKEVsYu713oDhwvlO1i1OLpxIgLxDSU0PryCYDQRqu0ZN0P11nvn7DWWD4mdAZgZ8BU_0dqksyjN7PWBNs=,gAAAAABoI2Y2qEgPga2vmz9WY9SahtLsBZuwSV8b9FwrKhBf-anl2AAc2oH4V0Bo1hBuFjbrLata6BxHufkZBXA1lW9938Ewgg==
Acer,2.1807683162984226,32,1000,13.988242358341214,4.420272691367378,32806.59086064783,caeb6d38af00e05a5fc1816265b92264336d3591877d1ab17839363eee2da4be,gAAAAABoI2Y2eMw53sUM-UMWLblk2zIgVlb8Np3Wdy1BRo8bbMlX7PdBsD4wp0W3_NSjwaeID4qFPQtOw4ClfmreWlz1-gN6f6weoq1OVvnsMpC6SjC74K4=,gAAAAABoI2Y2v6GbI63cRhkbjZF8B5yMgs-Yux2jMqXk0UT7Z2dFO5T3-NjWNvQGKR0zzwVBeMHYniAq7uvuM0e77DSws3iNcQ==
Dell,1.5459766913686668,4,1000,15.456949849437898,4.526046984520232,31236.54145744455,281d2d124c407434f2c1cdd10199436a6d248fd6b9d3120ba80c9a1d9e632fa5,gAAAAABoI2Y274W8iuO2g2w8N3zkqhZDm8OxA5NlRDRfKdhdAltz67O-wRp79J_WrqxcWiVTQF6YqN2oJ1cklyhXF0eEdRdmQ9-6MWFtWMka21A3eDPF6PM=,gAAAAABoI2Y2Jp1qrJKNfbKlyFpgf5l16XhDqTzBIKqYUlJ1i2zPH_44dMbcmUd_qOCuLXuKJtXs08vUhzr6q0670roWuNDkyQ==
Acer,3.785747016401248,4,512,12.962267864910906,3.4481404192308034,16954.6650023628,0f028e18b9fdb4fb324b0b099013b82ff5c453471e3b2fc53b5b8aa13c16ac57,gAAAAABoI2Y2Vp1EFYpDMT1seARoI666-xO4Nk9n38QgMT2bkOg9Qb2HzfFUaZtmzhohwE6LyzE43oSWomtchREGeFoXnVPK-ouZ4cNj3E-zAH3GuZvXmS4=,gAAAAABoI2Y2H0duYQxIgXG-gjnDIryo48CFHqlRWLbf7BimmzGAT_VgdKNtJIZNpdc9PAve821HDaYDVAXQHOZ47WcTPMIXdQ==
Asus,1.7943777072253528,8,1000,16.340342152791514,4.332366401547157,31558.996663829734,75c2915ad909c4f43aece875bb87c4d7288492e4f010567c808ff0564a6e73a9,gAAAAABoI2Y2_sOWJWDgOWyWJtefRomwdUCBjItzgf7Q3EjWfr-QIP0Eh8qgNAAy6Ww8TmdZYTPAKFZbjvPX67f7uckY7Kzp4plZr37sJtqTT1qZ5U0i4_4=,gAAAAABoI2Y2xCpKkB6avTpNLpBtqe2FoB64pE-HvPtI3IhZyAc3Iqo06gCAH9mRs_c075Wl_gezbzw9uL3jtbG3M-5ZTabE4w==
Asus,2.941291188785634,8,256,11.505807887668102,4.018541400465635,9054.153840394143,085c97e55e85ca4c0692b5cb4db2b06149a6e92194d1ece554149bde9b6ad3c8,gAAAAABoI2Y2WKxCFUYwHOTjdTqytjUjyFRkH3bVXNqoFiCDoA8IPaaM4ZwFf4cMEPE5pkwA4u0umrkL9yHPpXoORtGA-F55NbxrEZQCC7XSuay57MzKHz8=,gAAAAABoI2Y2doSvLj-VVQZKCS-So8rZE26Ekwm0HNgcjWrqTngiibUCkSaFJLiAeihBK_O2ksFkkZ5jYBp2rYKFWILtEKMkTw==
Asus,2.185138051718015,4,512,15.843135912747128,4.172763582497399,16824.803277372925,6e61a78fa6f0f55030ab07b11d2deff241561f38e81cce765d8dc715a9f861ae,gAAAAABoI2Y2dWdhBu-_rW4RZPGEYMaWBxt-KQv3DZmTlbj_9iCx8geuDo6HdOBZCXK4rtbdoLmj8ZGeTW0SsaAbg1ErOgM8sZWsQStPFUPQjZfzN7FpCxg=,gAAAAABoI2Y2Wu0PQD-q04_BLuG96gP7R9rT8H6-oWuE05yq24s-Nk6wsoWj-2Hh_cSpn0itADf9fKvZ9uRavKoV06k4NQz01Q==
Asus,2.8854450062894834,4,256,16.167917754890546,3.477797015665442,9162.53174614114,35538c05f573109da63fea1feaf8a00211face7b9d88edcb7588c660050ef273,gAAAAABoI2Y25-Kgv7MWYApdew7SGLIgrwVbMHKwssCS5ZOl1jIXpQjY3OaLkLeB7X4tCgRTCckuD4FedmugiNWdlIbPPdDybZs8AfzXU-0CZ34ZG1xnA0I=,gAAAAABoI2Y2qJOKlw6PhrFNaYwsIDQx4kNK0xUuUl_SPY4ZEVMGOk0mlB8NL3w3hHE3eANhMgeG9pL9s8EqY1oPHiLmhWgNEw==
Asus,3.128550970879661,16,1000,15.903513868200928,3.9002352207263815,32252.67601295525,90fe97ccee48a80df56a4c7c8e8e44cbc41bd7a4e41858785b40da3f0c45b2f9,gAAAAABoI2Y29GIo2rn0UBT2bd31J_7--fhd4IU5T2uz1dsFDfQor99I0ZqTfaepGYeF6n_r_t2ZvNMTBkhQkPANSt2StE_zUgb_GWGHmxML3Df8T_mKyn8=,gAAAAABoI2Y2Hz1UUrLi6QkMwxVWSW1QmTaDIjcDopvhsZz_1mI1S_dwGAiU47WuYbddb2iTM_bX3M17DRxSkb8ePg8FQHfQNQ==
Lenovo,3.574354509268004,32,512,14.076358365570655,4.4165777407281706,18492.16211284153,8592f103a75467b7d34126a8b263513554384ea5bab21c5029cea2b796bc7a3a,gAAAAABoI2Y2XW2HESB1fhgPrA1uStzNS34Y6m-dpgcoIJJHktnkcNSwnMBsy5rvfd9AtcjnFjysSKme-1yFqAiCYZaXhNpZttBm9hkY7UaC51Tinb5WfiY=,gAAAAABoI2Y2WCZl2qzLT34-Gskln_iiCgXM1YhSZnOlB58aixZ96xG4BDfC0kHnwvoqHRuAaD3_kn9vs4MH1TMg6OxCr88mUA==
HP,2.016053179401508,16,256,13.630309880184567,3.193652526671069,9850.110563874518,aea1b47aef49736d50709aa652b23b1b0401a1b30cd4c859be05b96dbca51bde,gAAAAABoI2Y2SKPLfdt8pYWgqb9X5E2ZZE3e9Zj_PpmsJC06zqc1Mi6T3383Z98hLKftBrH0iGbfV3SsmHKiz3Gx2gJ2Pt5ou6M06AoG1x4WJtv1SqNfK7Y=,gAAAAABoI2Y2R9Km7kuAXkPgInApl8Ur2JOckXwCI-Z77j9Sl3RnFhXO6bEwNVatBFS8hfRwYETGl-ktuG0d3RkwAtDyKsNt5A==
Asus,1.5274895716462011,8,1000,16.977573719149262,4.417936702602751,31521.46090508398,616d77afb0640d5e12f0ae902c67ff06e2888791a7f6676525bf9fd20e33795f,gAAAAABoI2Y2XW05PE57jTQP7oSyxBooIBVtzuo-tGp4QcNh5a7MxC8u2ZqiB2Efc7TcovdMng1vjuu4v92ZXrUpYkea3vqv0jsu1UW1E4w0WXJ4s8Ezof4=,gAAAAABoI2Y2bFRqfbspSWYUbIbq-u9YoxN0AmvQzIHjFTqFMoHzhTBuYYczKbjrZ6iVvfeHqxiApaysa2D9pmPCxD-gLDiHVg==
Dell,1.8422140751720184,16,256,12.375031707284972,3.776050528367189,9771.526709907295,1d4df3065f67354ab1f4d4bf8619bdec723f0abea8ebf92fb0d1a8f6a18f7572,gAAAAABoI2Y2sksULAzcX8JLhPNHDPgn7NuDE32rycAtpLVmjxZ-gnRXQ5zHrARxaSGXM02VaU7vaZ5Og4jYi3SO6mm6Q2bcR06qDZKRnG2XfTvMpkLcovc=,gAAAAABoI2Y2uxfLjkxnmwFgQ5Um2t4xz8emhjkcHEnjzUmqkatavEV_t8bxaBDuJ6muiL1F4M3IdjmWYTi4H29HG3dTK9YPsg==
Dell,3.7500466046202634,16,256,14.281255795256268,2.497703073112359,9926.27477787204,3646155a018984b8510a147a343456c95d1a6a27108f858b9bef12c16fa5183e,gAAAAABoI2Y2D_xcOX1gY8Aeqckxy1LXLwRCrQqhiBfABMkaQwT5J_-8NiAPwHTkjf1SQU05Jpj_G52HZSf8L48CQRbBK0RztPaL6nkDJnM8VY7d370XKFg=,gAAAAABoI2Y2McD6gNCT7B922XrPR2bTdxryOYijgrvJKG5sw8H3w9VdcCzaXd-2ih8jsx-A2Vpcx0UG2Ef-ZrDXgGzhjhSH5A==
Dell,3.684725193906288,16,256,15.024053152293954,2.074052471673754,9941.850074437516,cdc8f39d10405c3a9ca9cb9124f5a1ba973c601f2e47151c23fbb4281c54c0ef,gAAAAABoI2Y2BMfY4HOxxZ6xf-vhVkj5guZoejGsqpODSxy-ywtmPKc6AO2YjtO4Bx-f0XKt076tisEgnBEDQGB6SvM328M3NrIZHEPdepBcUqjCFYtrFcM=,gAAAAABoI2Y2ZYJoeV0X_6woQvdxdHQLJEvFHg19wlSH8QBmoOiSO3ONg5-mwhvbymXlLHklSc20FEoxyD4AUGIWatExCtrejQ==
Dell,2.993532755425771,16,1000,15.205205815168592,3.088260801197456,32153.74242481181,1ef68d57781c2be5fbdd71baba885553bdf5df0cf2cda2f07f1b71691754aa15,gAAAAABoI2Y2ph8GofE8d2tuekNGl3KgB_uH0bcM8oc6M0ZRCukfMXqQ0odxS0_ZKpdXgXgEHUpWxNSVGUADm4GygVCBixv8Egd6y6OkpkUlzRAmFDF7Z5g=,gAAAAABoI2Y2GV1v3Ft9Qs2Zy3yQUtRXs_qnXhV-xy-3GMurjpER8d9cMhxEzVR8tZns809jhevk5ROkyAPl479sxOpFNsQ8fQ==
Lenovo,3.001292151084133,32,1000,12.224147994431473,3.64008898488902,33063.16548039221,a14271f26b919b6cc75fe1f4433dafd053f5eb6b87aed428cd345a85e0ced57d,gAAAAABoI2Y20XUBA3UGQiakFPxAZy5PsTMfL71Qwr6PsWzR_jnVx4NGeuiT_tMr9PS85IMUArAphYnW47_5esJ1cZ0uLoIqSU6uYUYqNTHz2ruv_HxfU1M=,gAAAAABoI2Y2ajmAH8ttLb6nYFjEdOL7ryC6qJe9NiZUNPbm-vehAfIjA6fn2u8pIttbd2SqQdmLeggXHHW0OMCwWCB8gH-Ugg==
Dell,3.162591686365639,32,256,14.923964554038808,4.519461056610465,10791.994833192382,92dd9e89d037ed54baeb6561160440e1547068ce2063c8b231726988e07b98e6,gAAAAABoI2Y2qvjthaWsfi-bEH3xousqCgqBxYsRYFFVG-w3me4O7K9b3xtafQ1YsndS_A_BOfgfI7GN-wjdITB0AOvAL7h_F2omNl3g-bcldGc6o_Lum6g=,gAAAAABoI2Y2QmxXoDrTuojjoIAqB9v2tSOe0ZjxJVT2b-Y1bacukyt9kNFAm1a-REfU5IjaNs6y43k32n6qIfPVSDG4C0MyiA==
Asus,1.938428196558624,4,512,15.910217398888024,2.3824570404207384,16769.079792857636,d54c778d054b8d05d4ac2f8b950c1a52d2eb93146f9df0d9cbda9f4139ce58e2,gAAAAABoI2Y21SFxOme5XNVKEte-eFWGErqdo-SgM1cJrOBRQUmCffFaaWi-Fh4RlqJLprcUqTpUKtCA2MUf8i-iKRDaYYBnkz876nLB3U4vqV7_z_OMk7k=,gAAAAABoI2Y2puShNhGEjLZXMJ9HauQqA0gCqsydYzDo54mBDaw4TU0rto-12gXVRfjQyzfH15f8QLujQYI-CMvs30bH5pBWbg==
Acer,3.7860298648124,8,512,11.300111460926674,4.400619043050737,16953.654943429603,dfcc83a81ee41eabb4214cdf3b788902d5e3f8f43ccc70165a0560d01f4294a3,gAAAAABoI2Y2j81u96oRwm0EZAQNW2PFdWcS__269snaOAnf4UfVmqKmwgnYBBcOJGY-gMrjGs8KyB8NWXR9XXxnT2rX-3JR-9XKNzP3DZ7Fq1n-K7JsAGM=,gAAAAABoI2Y24wmeQknWcI0c8OqGLcuQVlTseuGMtKxL-_6RORDHSgIMLUZnPCM57-VUKPOQ8z3iPKR4NURtp8PVVlhTKIMoEA==
Dell,2.546926312230183,16,1000,16.4691277599519,4.589027138201681,32215.48938141632,ecfec35a62cb55f1fcb2756b2a300a69aca8959a779003f1913d908be096a48e,gAAAAABoI2Y2jhq0Y-UHELYLYeTH4J3dXIIRBP85dXeOfSJ4vuQa55PB3EamVqG8XncZQe47yev3U6-YT9mue0mjC4Kb_oCZpSlisAGuRa2t4tPK83nEA5A=,gAAAAABoI2Y2bXiAvFclrcv7ejz02naoht8zpY8rSwDcs4z7Lj8YmqLuHW43rmrq_KH0Smf7LbExF9iPVNkJJFJfdSQAH7Uprg==
Lenovo,2.4578463206237435,4,1000,11.177024330871236,2.452062461002501,31218.308199175557,3d0d8ebb99214adb3a26548e71474c701c7dbc3f72fcc25b10e75d0dcba0a6f2,gAAAAABoI2Y262PdFdHiZ8aE8Kv1ABSZFGhejTUdrqe_jd8N8fnlMqk2S0Rw53RnhYpTq7SzSS8Vod8uSRtBVEE3csDbY_f2PAFmY98SW9XLJ-JkkjM6SbA=,gAAAAABoI2Y2NDdaTFaGzaHjGwhS2PHGyZrdMi4sCS680tE-82iUTcd8ebmtVBBbilqPwAPE8IbqP9vf_lIfmqvQPwNDG5EUvg==
Lenovo,2.797294263207094,4,1000,13.135826194930369,4.554782957912657,31293.44806820096,73902ac1bc96712b8f2f59aa3a5ca8d566d58fc64a75c67c7b0f773268c8402f,gAAAAABoI2Y2ahfzILRY2xoGCE4ANq5IQSQAewSRmSXludYEQEQYYCWG126Zutjf8GH3tJMSiHsTSEtSpx_kECLTuKquO-RAlezf7oekbqupnYoHJMVEwLc=,gAAAAABoI2Y2mv6DF1hACldoednlfqIUxBXH0bbTXK6II9qD1SZwol4x_T8qiJyIBRWOVvSZ17t9THakIPH2vTyP3DtzAvTP9A==
Dell,1.6174149169376375,4,1000,11.094879177397772,4.974360703528376,30967.93994191266,8738d309e661f4454399d676a6f8eb79581727cfb58eb29fb0b5fd09cd3c1f7c,gAAAAABoI2Y2O8IEGVlBwn44VNZCeEs8-uu4E2LiTW0LnAk0Wb_2IeNzftj1jvLdynCfNO47UzIdhUx-Kz-_yKeTVfyvBVSFM5opYQwvWCp0dILqwAmqpHg=,gAAAAABoI2Y2OkALer89X604FQQcjEQnEXELfx0K8Rf6P8Dq-4fTtzhXaYUk9rTNmECuqMzlj5iRsK27nEacMsZg2ITFusOAmg==
Acer,1.9157084218901983,32,1000,11.46287101123749,4.1805164931447125,32653.960197510933,a96c9851a918c21b9d92345c21cf5f3952cfcabc00d7a30efab52d37e12a35f1,gAAAAABoI2Y25YquEddLaApuuzSW_3acpQvSH-QjyXuiF2GxzM7V6OWDxFEYPs5vmiTSR1fMm8KNevfRZc9BbufWw31c3ndfdWEQ95Ikl1jt_X2bwBiIba8=,gAAAAABoI2Y2U8ZVryqt70wCa3Dd00_ITBsK2UB9rv9dyIW8b-GVNwmY9j7giVdncdtYEneLN1AVmgR4KWtC0rNdMeoIzk-goA==
Dell,3.345084041065926,16,512,16.467009711080475,4.354309045474964,17857.15877167418,df723ee7b68e7cc885b312618a075be70755d8559b3847adaf820278a4fb9a2f,gAAAAABoI2Y28g3v2g3eCxa7i8btHs-nq-lkdWO9XoIAEslA6hAGCnf9Q3LF3iWH_ZFprvJmSn1QIT6XpRoSDQfOIrsrjwKOxVGAhseXNLzauuVSoWb0NMw=,gAAAAABoI2Y2E6NKbF3sMnd-f5TPjw23paYWh_F70Vkx2rljN7Rpm2_1FIi6ioVDZm20ljUU0dBZ4mRPIz29OTAMF_1lL_Dgxw==
Lenovo,1.706996669812816,16,1000,13.129164984476889,4.98324580267662,31661.07806674929,a840d53265619d9cec2ee57df16946789300ea43dc043cf70717fb37574de90a,gAAAAABoI2Y2VpYY_wwLiDzjskm1YiGJ61r1CCKPfkSy3FPk2wsYi67pdIUZaMCC1UibBTqc3OdRnRz_8PZbyOMcVttHkwClTdbtXAT-baT1N5KgYXor7gI=,gAAAAABoI2Y2zzZJK4-ekIAfJLXV3yEv6z9-Xi-xXHRm0h2KmwolxI2RMde6Lt2qOiCokFIDEYDI_lBB7cOs6M5DCZDpAa4McA==
HP,3.0078802736659704,8,256,13.548629182550318,3.816443751577836,9750.09939150324,635187319751f24fa7e5bb173953d549261d8981d566ffe6cf4bada7889a2a5a,gAAAAABoI2Y2AYPZ7uVAHQfsKibEEGwXqi6YK0SkoKsf3w5ZerUnl8TjMZUmxfBdaiIU1LyJdDlYFcfxu0alNRWRxdEbgx-KiiR5bmg49pMlqq5Up9OT-7o=,gAAAAABoI2Y2vm8KrLlTedJK7C1SMDFKGVPG1TRhHi_-Td2Mu1fb_7RxnC72TGU77iQi_H_i2a0706adlQNTcwZNa2WjBzQkWQ==
Asus,2.1133727742033024,16,256,12.292066288295317,2.923659146048748,9801.241333636794,9397234582e1117184591b916e7fec7ae50b228945fecd3b50e8d579d0ef6d00,gAAAAABoI2Y24cJnybskrsrpMQGKdRA0LX_b_gY9ZVylz_3hOe3zxzvI7GbQwRDvfogBdLLntrN9tmR7y1DUJCmc-Vz4EyXJVktJ4GR6rHTUfK7AymteANw=,gAAAAABoI2Y2yCUtWbx8pD9Ic4ouwWI3ci_Uf3dFqJViwq60Dgc9rbp-8_keXCENE5VMROtNFTkjMA7-b3k68rSqIKfps4sm0Q==
Lenovo,2.4732390351049416,16,512,14.58257462112032,4.512592502228167,17108.252961770988,3c136fed7cdf5522acaee82798c7a0f4f1d6452e3dcb22c21ee78c102376732d,gAAAAABoI2Y2-ZPSxHL6-8PbFd2NRcwSWub1VYAVcfGU_1tpsAZPGC7vxP5HeAOe0Wh7vFXlq9tglX57rrbclqXDCwVVvAbJjc07rYXWjmwgIEA7f_tGBTw=,gAAAAABoI2Y21r7O6e4N5nR_Iw6y-gbWSTo42ZeXTfcHgwgrHqqrBYODVuAW2WQoMWjxQOtpFUw7Wy5Jcg3TzBC4OQy_NuAIOg==
Dell,2.2217343419267497,4,256,14.568819288066738,3.8434573325348937,9000.733644385671,c6b2499551dae5e92a63563273e1c7d7b3ee1edb0b9ebedb51db3d2673f3eedd,gAAAAABoI2Y2VJMb-wOlwHfLqgBJe3FEd-kQyugZ2cQVLc3Xv8p0XADMVVZeDrJAb6GDMAtkolrfnJrWmwR3H_DX8LpMVXkZXxxffYtZ9fWuGcBZaFWMTGc=,gAAAAABoI2Y2aSP2Xh-Yvdc6vJ19qS3VBpACyY9pYkaydrJ39PeBTf1z_6mcmJ9_1hktV4bY3t9QaSH5tKSbHkThY3Zx-Vc9Bg==
Asus,2.3891817911623727,8,512,13.233202350951316,3.7435862711628696,16757.01448914171,3b42eed319466d734dd15756670f6263499a450864082cc57ccc3275f0db2591,gAAAAABoI2Y2pK2-zTrKAbH_YxBMCvbjvu2U5Tib_NYounVGkf75BUB9BNn-_wcJOxnnrRk8KEiXEkdpQYHoPnWIiFKnnRUQKAKdbejZnzfLV2OaxKS7bas=,gAAAAABoI2Y2CIkf39D0q5pfkO9mt2W0QXGC2Pt9h1RT7tpDGBzbO9TUTAHPXGX_oAzQpuSCsxdcV0kCo11hQGspwXeP_m-FPw==
Dell,3.2976147629606136,16,512,12.99820923083239,2.7609066665421147,17684.869162090497,4def005ae5dbe10546fabe1303b183b55a07fc3499d7d7481cb0ff6ddc63190d,gAAAAABoI2Y2gs_GaNMOSskef4vhdsWCAN_HZ6UWI9jjCFg1xm2t6_ER3gvSHVj8UVFnM9KNtihrchpfUzZOUUsPsif2t1jUs73enW4R4lEfxYRdDUQmseI=,gAAAAABoI2Y2qcej6Uy8wY6xGu-qxlJ0nlUjpTeykFd69hYDXhcenMIFw7gVNzhaX8KN-B0vnOrJDl1CvB5cwCjBb5K0-9pZag==
Dell,2.2428042890579376,32,256,16.309785849083525,4.26900280874866,10314.43387717169,7b4341ed81825aea5d2a5ea1ee4145fcd6333cc7590069f400a64daaba9798d1,gAAAAABoI2Y2zpyRP0oZCPeyAkdod4O2IadbxmSBEjgB534QNyQ5Ai0kSFN5OqdpICqj0EkihM7nsaK9tHSRCU7LaCg_vRkIVXILGOMGqcGI821MSOAQZPg=,gAAAAABoI2Y27vi2Cl5Owjru2kiuErWGbORY56p_BVEhgcQp4kJa9a85F7jqgxSGM7wL2g9f9t1YhEIL3vY-tx1gCWNW83lskg==
HP,2.9160116007422427,16,1000,13.29970543785321,2.245001827580289,31802.522515218472,bcda9e3a55d738e3f480dbff7c406d4a85a7d5bf7e34dbdc26c2897888cbdcee,gAAAAABoI2Y27gNcOE05OIyZiFpcRHqbw1cYijdgQZtgmrbEMgub_YwTwoS736lVVqEUxVlroU8PBHT5n5ygcOCp_WrF8EjPpiIlNdySFZvTpxvXUury54M=,gAAAAABoI2Y2GVJZ-uANRT1sE8uNIAH_ejRBtXEzsAwqnREdnpfEbwBmprUgh5n4EeJwZF1DS4UKrgygJy4r3DKuohkUWGfRLQ==
Asus,2.690126005497749,4,256,13.961005952926447,4.772861212383983,9084.371552686822,fe1825e454ba1e700ab807e9f2444527ad93f400fecc7f1cffc3aa2eee9be7eb,gAAAAABoI2Y2lV4VUTpOO783eBPZDqIMaRBnoWC_rrwz8vo13sH09BrpqBGlN5X4mlNK66vV-Ahiwq6X4Cb4Z1u6CczqebbGc3zzetivTmyjoXa26pG_fwY=,gAAAAABoI2Y2zVn-Uw63v7ZKYM1Ij-bfaEuCTYalFDHO7qNpNOr4xbjgTmWbtPea-iJVhudrN-3izOY_e0nmHNbHmNVnCwniqQ==
Asus,3.15917791340662,32,256,12.699828574549583,2.9774703823114543,10869.936265088454,812deb73bef773d66da54fef67d293fcc3a8da45d74e0ce03d325c17bfbc566f,gAAAAABoI2Y2R2DUUZ6rw_Jxw59LfhH086Pk5IlBS7NZbNV2OUrTWw2CzjQwOW0JDhViKnvx6ncupHuK4bYUbtjMBiuAHM7K24qaJ_1eFME2Io3JOqtdG4c=,gAAAAABoI2Y2avxezva1KKLC6-jShWTvcreYS23R6c_WX_xmHR5MwYqU9fu_DKXQdX33mF3d68xJ62smaHrz2OG-wdfjP54EkA==
HP,3.842074348311895,4,512,15.720617020142765,2.3833239583699712,17080.49072571302,a4ca17591061ee2f33491a698db5c0a8cb665053faacb06981391f230c62c86e,gAAAAABoI2Y2_Pt-yPy-2NRcAn2w8FRwDnTvgoQ26uwjRhA6NH-1XgpgxMsQC9n1imWJjiB1RD_D9K227jt1bMMQYcDyoaegFLmfBYh1u9k35ZAR9xftsXQ=,gAAAAABoI2Y26GSnFAiF5TmxljqGHZ41-odTsQIHLV8OhNWWk2JzclJTgQUrNQL5zwP3SQKSy387gRIbd1h3VjN0gqFESQ7yjg==
